tractkids,pop2010,percent_of_kids,povertyrate,,,,,POP2010,"Population, tract total"
NULL,5052,NULL,34.9,,,,,,
NULL,2064,NULL,12.4,,,,,,
NULL,4272,NULL,29.2,,,,,,
NULL,3575,NULL,18.4,,,,,,
NULL,1560,NULL,47.1,,,,,,
NULL,1474,NULL,11.8,,,,,,
NULL,3523,NULL,17.9,,,,,,
NULL,7895,NULL,8.3,,,,,,
NULL,5208,NULL,2.3,,,,,,
NULL,4533,NULL,3.4,,,,,,
NULL,5967,NULL,1.8,,,,,,
NULL,3623,NULL,10.6,,,,,,
NULL,3519,NULL,11,,,,,,
NULL,3759,NULL,10,,,,,,
NULL,5031,NULL,8.3,,,,,,
NULL,3888,NULL,4.1,,,,,,
NULL,3907,NULL,5.9,,,,,,
NULL,6604,NULL,3,,,,,,
NULL,5525,NULL,14.5,,,,,,
NULL,4666,NULL,8.2,,,,,,
NULL,2377,NULL,26,,,,,,
NULL,2474,NULL,38.9,,,,,,
NULL,2771,NULL,14.2,,,,,,
NULL,2847,NULL,25.1,,,,,,
NULL,1650,NULL,57.1,,,,,,
NULL,4638,NULL,27,,,,,,
NULL,4625,NULL,33.2,,,,,,
NULL,6437,NULL,17.5,,,,,,
NULL,4912,NULL,10.4,,,,,,
NULL,6568,NULL,14.5,,,,,,
NULL,5547,NULL,20.9,,,,,,
NULL,6591,NULL,11.8,,,,,,
NULL,7248,NULL,6.4,,,,,,
NULL,6444,NULL,8.3,,,,,,
NULL,7111,NULL,6.8,,,,,,
NULL,4189,NULL,17.8,,,,,,
NULL,6217,NULL,12.6,,,,,,
NULL,3132,NULL,10.7,,,,,,
NULL,7346,NULL,5.4,,,,,,
NULL,6203,NULL,12.1,,,,,,
NULL,6428,NULL,3.1,,,,,,
NULL,7145,NULL,4,,,,,,
NULL,3355,NULL,10.3,,,,,,
NULL,7304,NULL,1.7,,,,,,
NULL,4413,NULL,2.1,,,,,,
NULL,8442,NULL,4.3,,,,,,
NULL,5513,NULL,4.6,,,,,,
NULL,4892,NULL,2.7,,,,,,
NULL,4450,NULL,3.6,,,,,,
NULL,9226,NULL,3.1,,,,,,
NULL,5573,NULL,3.1,,,,,,
NULL,6141,NULL,6.2,,,,,,
NULL,6302,NULL,5.1,,,,,,
NULL,4550,NULL,7.7,,,,,,
NULL,5443,NULL,6.2,,,,,,
NULL,2875,NULL,17,,,,,,
NULL,7631,NULL,5.2,,,,,,
NULL,3424,NULL,11.2,,,,,,
NULL,7833,NULL,4.7,,,,,,
NULL,10054,NULL,7.1,,,,,,
NULL,6826,NULL,5.3,,,,,,
NULL,6581,NULL,8.1,,,,,,
NULL,1668,NULL,6.2,,,,,,
NULL,5516,NULL,3.1,,,,,,
NULL,3901,NULL,35.8,,,,,,
NULL,2677,NULL,29.2,,,,,,
NULL,3141,NULL,11.3,,,,,,
NULL,3433,NULL,9.8,,,,,,
NULL,4852,NULL,21.7,,,,,,
NULL,1535,NULL,23.6,,,,,,
NULL,2988,NULL,24.5,,,,,,
NULL,2778,NULL,24.1,,,,,,
NULL,2179,NULL,5.9,,,,,,
NULL,1059,NULL,2.6,,,,,,
NULL,2627,NULL,37.4,,,,,,
NULL,3887,NULL,31.5,,,,,,
NULL,5009,NULL,6,,,,,,
NULL,6330,NULL,17.1,,,,,,
NULL,3395,NULL,14.2,,,,,,
NULL,6054,NULL,14.5,,,,,,
NULL,2517,NULL,15.3,,,,,,
NULL,6394,NULL,21.7,,,,,,
NULL,3214,NULL,9.9,,,,,,
NULL,2345,NULL,35.5,,,,,,
NULL,7425,NULL,19.6,,,,,,
NULL,5060,NULL,9,,,,,,
NULL,8743,NULL,15.7,,,,,,
NULL,5363,NULL,9.7,,,,,,
NULL,3005,NULL,2.3,,,,,,
NULL,2406,NULL,28.5,,,,,,
NULL,3773,NULL,16.8,,,,,,
NULL,2772,NULL,19.7,,,,,,
NULL,3565,NULL,11.6,,,,,,
NULL,3054,NULL,25.2,,,,,,
NULL,3673,NULL,12.6,,,,,,
NULL,2886,NULL,32.8,,,,,,
NULL,2260,NULL,41.9,,,,,,
NULL,3205,NULL,34.5,,,,,,
NULL,2028,NULL,52.9,,,,,,
NULL,2107,NULL,37.9,,,,,,
NULL,2899,NULL,24.4,,,,,,
NULL,2585,NULL,33.2,,,,,,
NULL,2929,NULL,25.5,,,,,,
NULL,4950,NULL,20.4,,,,,,
NULL,3720,NULL,19.2,,,,,,
NULL,3922,NULL,14.4,,,,,,
NULL,2633,NULL,2.8,,,,,,
NULL,3889,NULL,20.7,,,,,,
NULL,4808,NULL,19,,,,,,
NULL,5691,NULL,21.3,,,,,,
NULL,4035,NULL,12.3,,,,,,
NULL,3070,NULL,11.2,,,,,,
NULL,4911,NULL,24.2,,,,,,
NULL,3128,NULL,19.5,,,,,,
NULL,2953,NULL,11.8,,,,,,
NULL,3434,NULL,10.1,,,,,,
NULL,5352,NULL,22,,,,,,
NULL,3229,NULL,15.4,,,,,,
NULL,3373,NULL,11.4,,,,,,
NULL,2238,NULL,8.4,,,,,,
NULL,1904,NULL,4.4,,,,,,
NULL,3871,NULL,9.4,,,,,,
NULL,6247,NULL,9,,,,,,
NULL,2651,NULL,14.5,,,,,,
NULL,3892,NULL,6.2,,,,,,
NULL,4640,NULL,6.1,,,,,,
NULL,4065,NULL,5.5,,,,,,
NULL,3417,NULL,0,,,,,,
NULL,2574,NULL,2,,,,,,
NULL,7537,NULL,9,,,,,,
NULL,1575,NULL,27.5,,,,,,
NULL,3028,NULL,34.1,,,,,,
NULL,7096,NULL,4.3,,,,,,
NULL,3536,NULL,13.6,,,,,,
NULL,3531,NULL,11.7,,,,,,
NULL,3818,NULL,8.2,,,,,,
NULL,3255,NULL,5.1,,,,,,
NULL,2881,NULL,11.1,,,,,,
NULL,3552,NULL,12.2,,,,,,
NULL,3930,NULL,4.3,,,,,,
NULL,5617,NULL,12.8,,,,,,
NULL,5329,NULL,17.3,,,,,,
NULL,6557,NULL,14.8,,,,,,
NULL,6147,NULL,32.6,,,,,,
NULL,3463,NULL,15.9,,,,,,
NULL,3290,NULL,11.2,,,,,,
NULL,4439,NULL,5.4,,,,,,
NULL,5224,NULL,4.7,,,,,,
NULL,6230,NULL,25.9,,,,,,
NULL,4329,NULL,16.6,,,,,,
NULL,2588,NULL,9.6,,,,,,
NULL,1525,NULL,6.5,,,,,,
NULL,5296,NULL,22.9,,,,,,
NULL,2497,NULL,12.7,,,,,,
NULL,3895,NULL,8.6,,,,,,
NULL,3004,NULL,10.6,,,,,,
NULL,5374,NULL,24.1,,,,,,
NULL,3382,NULL,5.2,,,,,,
NULL,3333,NULL,9.7,,,,,,
NULL,6483,NULL,5.5,,,,,,
NULL,3295,NULL,5.1,,,,,,
NULL,3208,NULL,17.9,,,,,,
NULL,2585,NULL,13.8,,,,,,
NULL,1972,NULL,8.7,,,,,,
NULL,2948,NULL,2.7,,,,,,
NULL,5818,NULL,12.4,,,,,,
NULL,4368,NULL,29.5,,,,,,
NULL,4889,NULL,29,,,,,,
NULL,2650,NULL,15.9,,,,,,
NULL,4414,NULL,20.9,,,,,,
NULL,3624,NULL,11.4,,,,,,
NULL,4683,NULL,5.2,,,,,,
NULL,2348,NULL,7.6,,,,,,
NULL,5130,NULL,7.9,,,,,,
NULL,4554,NULL,19.2,,,,,,
NULL,4157,NULL,5.2,,,,,,
NULL,3550,NULL,4.1,,,,,,
NULL,5861,NULL,21.3,,,,,,
NULL,3249,NULL,23.2,,,,,,
NULL,2582,NULL,11.9,,,,,,
NULL,2055,NULL,10.1,,,,,,
NULL,2462,NULL,6.3,,,,,,
NULL,2742,NULL,12.8,,,,,,
NULL,1553,NULL,27.8,,,,,,
NULL,3259,NULL,46,,,,,,
NULL,2387,NULL,17.6,,,,,,
NULL,4856,NULL,4,,,,,,
NULL,4915,NULL,6.9,,,,,,
NULL,4509,NULL,18.1,,,,,,
NULL,5803,NULL,5.8,,,,,,
NULL,3874,NULL,3.9,,,,,,
NULL,5063,NULL,4.1,,,,,,
NULL,9648,NULL,26.7,,,,,,
NULL,5601,NULL,1.7,,,,,,
NULL,5997,NULL,9.5,,,,,,
NULL,5042,NULL,6.2,,,,,,
NULL,2916,NULL,1.5,,,,,,
NULL,8818,NULL,7.9,,,,,,
NULL,5777,NULL,4.4,,,,,,
NULL,5855,NULL,26,,,,,,
NULL,5250,NULL,24.4,,,,,,
NULL,5933,NULL,23.6,,,,,,
NULL,4049,NULL,36.1,,,,,,
NULL,3503,NULL,52.9,,,,,,
NULL,3056,NULL,42.2,,,,,,
NULL,4006,NULL,39.7,,,,,,
NULL,5140,NULL,29.9,,,,,,
NULL,4238,NULL,15.6,,,,,,
NULL,3891,NULL,11.7,,,,,,
NULL,4093,NULL,16.2,,,,,,
NULL,2532,NULL,31.1,,,,,,
NULL,1378,NULL,8.9,,,,,,
NULL,4636,NULL,8.4,,,,,,
NULL,3580,NULL,6.5,,,,,,
NULL,4878,NULL,11.9,,,,,,
NULL,3977,NULL,12.6,,,,,,
NULL,4116,NULL,2.7,,,,,,
NULL,3171,NULL,29,,,,,,
NULL,3656,NULL,29.8,,,,,,
NULL,7488,NULL,48.1,,,,,,
NULL,3614,NULL,29.8,,,,,,
NULL,4528,NULL,30.7,,,,,,
NULL,4829,NULL,28.6,,,,,,
NULL,3893,NULL,35.8,,,,,,
NULL,1750,NULL,14.3,,,,,,
NULL,3763,NULL,5.8,,,,,,
NULL,6410,NULL,21.6,,,,,,
NULL,1843,NULL,8.7,,,,,,
NULL,2085,NULL,23.8,,,,,,
NULL,2151,NULL,39,,,,,,
NULL,2089,NULL,44.1,,,,,,
NULL,4786,NULL,37.1,,,,,,
NULL,3618,NULL,8.1,,,,,,
NULL,5462,NULL,30.5,,,,,,
NULL,2357,NULL,26.8,,,,,,
NULL,6639,NULL,8.5,,,,,,
NULL,4992,NULL,26,,,,,,
NULL,5263,NULL,31.8,,,,,,
NULL,6471,NULL,30.3,,,,,,
NULL,1608,NULL,32.1,,,,,,
NULL,4699,NULL,24.2,,,,,,
NULL,3418,NULL,49.1,,,,,,
NULL,1310,NULL,24.3,,,,,,
NULL,1959,NULL,41.7,,,,,,
NULL,2579,NULL,23.5,,,,,,
NULL,2136,NULL,35.5,,,,,,
NULL,4640,NULL,31.4,,,,,,
NULL,1488,NULL,30.3,,,,,,
NULL,2000,NULL,44.6,,,,,,
NULL,1376,NULL,19.9,,,,,,
NULL,2359,NULL,48.9,,,,,,
NULL,2299,NULL,49.2,,,,,,
NULL,1864,NULL,31.6,,,,,,
NULL,1989,NULL,14.3,,,,,,
NULL,2279,NULL,24.1,,,,,,
NULL,2292,NULL,25,,,,,,
NULL,2053,NULL,38.9,,,,,,
NULL,1477,NULL,30.1,,,,,,
NULL,2929,NULL,20.5,,,,,,
NULL,2993,NULL,20.8,,,,,,
NULL,3339,NULL,45.8,,,,,,
NULL,2417,NULL,34.5,,,,,,
NULL,1125,NULL,21.3,,,,,,
NULL,2494,NULL,21.4,,,,,,
NULL,1863,NULL,38.1,,,,,,
NULL,2112,NULL,40.5,,,,,,
NULL,5791,NULL,24.2,,,,,,
NULL,1333,NULL,13.7,,,,,,
NULL,2549,NULL,26.7,,,,,,
NULL,1431,NULL,34,,,,,,
NULL,1604,NULL,44.3,,,,,,
NULL,2476,NULL,41.8,,,,,,
NULL,2196,NULL,49.6,,,,,,
NULL,1985,NULL,52.8,,,,,,
NULL,2578,NULL,22.2,,,,,,
NULL,2908,NULL,34.7,,,,,,
NULL,3569,NULL,15.5,,,,,,
NULL,1998,NULL,32,,,,,,
NULL,2745,NULL,45.8,,,,,,
NULL,2533,NULL,26.3,,,,,,
NULL,2154,NULL,7.1,,,,,,
NULL,3734,NULL,38.9,,,,,,
NULL,2606,NULL,19.5,,,,,,
NULL,2771,NULL,37.6,,,,,,
NULL,2479,NULL,15.1,,,,,,
NULL,3458,NULL,34.7,,,,,,
NULL,2023,NULL,43.5,,,,,,
NULL,4312,NULL,32.9,,,,,,
NULL,4034,NULL,23.9,,,,,,
NULL,6415,NULL,30.4,,,,,,
NULL,2091,NULL,23.5,,,,,,
NULL,4020,NULL,11.1,,,,,,
NULL,1458,NULL,26.9,,,,,,
NULL,2821,NULL,30.9,,,,,,
NULL,2484,NULL,46.8,,,,,,
NULL,2714,NULL,43.1,,,,,,
NULL,3755,NULL,22.3,,,,,,
NULL,3321,NULL,24.4,,,,,,
NULL,3552,NULL,17.1,,,,,,
NULL,2240,NULL,33,,,,,,
NULL,5800,NULL,28.9,,,,,,
NULL,1862,NULL,17.2,,,,,,
NULL,7512,NULL,34.4,,,,,,
NULL,5949,NULL,12.7,,,,,,
NULL,6382,NULL,12.2,,,,,,
NULL,5720,NULL,28,,,,,,
NULL,4526,NULL,15.5,,,,,,
NULL,5418,NULL,19.3,,,,,,
NULL,1861,NULL,8.3,,,,,,
NULL,2392,NULL,26.2,,,,,,
NULL,5090,NULL,35.8,,,,,,
NULL,2097,NULL,7.2,,,,,,
NULL,2996,NULL,17.3,,,,,,
NULL,3126,NULL,8.5,,,,,,
NULL,2266,NULL,16.4,,,,,,
NULL,10396,NULL,13.7,,,,,,
NULL,7974,NULL,5.2,,,,,,
NULL,4361,NULL,14.9,,,,,,
NULL,6969,NULL,24.1,,,,,,
NULL,8513,NULL,7.8,,,,,,
NULL,8476,NULL,17.1,,,,,,
NULL,16494,NULL,13.3,,,,,,
NULL,3128,NULL,16.6,,,,,,
NULL,6042,NULL,34.6,,,,,,
NULL,4604,NULL,24.3,,,,,,
NULL,3760,NULL,13,,,,,,
NULL,4173,NULL,20.6,,,,,,
NULL,2516,NULL,26.7,,,,,,
NULL,4235,NULL,18,,,,,,
NULL,5243,NULL,16.7,,,,,,
NULL,5283,NULL,26,,,,,,
NULL,2645,NULL,21.5,,,,,,
NULL,5000,NULL,15,,,,,,
NULL,5644,NULL,5.4,,,,,,
NULL,7479,NULL,26.6,,,,,,
NULL,2950,NULL,4,,,,,,
NULL,5330,NULL,6,,,,,,
NULL,5880,NULL,4.1,,,,,,
NULL,6668,NULL,4.3,,,,,,
NULL,2920,NULL,23.5,,,,,,
NULL,3100,NULL,20.8,,,,,,
NULL,5878,NULL,13.7,,,,,,
NULL,7762,NULL,6.8,,,,,,
NULL,5395,NULL,25.3,,,,,,
NULL,3517,NULL,3.4,,,,,,
NULL,5582,NULL,4.1,,,,,,
NULL,12696,NULL,2.1,,,,,,
NULL,9833,NULL,1.5,,,,,,
NULL,5892,NULL,3.7,,,,,,
NULL,3917,NULL,9.1,,,,,,
NULL,2205,NULL,36.1,,,,,,
NULL,4598,NULL,20.2,,,,,,
NULL,3164,NULL,32.1,,,,,,
NULL,4069,NULL,9.9,,,,,,
NULL,2358,NULL,16.5,,,,,,
NULL,4780,NULL,29,,,,,,
NULL,5335,NULL,13.2,,,,,,
NULL,3672,NULL,4,,,,,,
NULL,4216,NULL,11.4,,,,,,
NULL,4008,NULL,6.7,,,,,,
NULL,3088,NULL,8.4,,,,,,
NULL,3182,NULL,21.5,,,,,,
NULL,3516,NULL,29.3,,,,,,
NULL,5236,NULL,12.6,,,,,,
NULL,3659,NULL,3.1,,,,,,
NULL,3865,NULL,13.6,,,,,,
NULL,3800,NULL,10.8,,,,,,
NULL,4438,NULL,6.6,,,,,,
NULL,2931,NULL,20.2,,,,,,
NULL,2820,NULL,29,,,,,,
NULL,2896,NULL,23.1,,,,,,
NULL,2195,NULL,34.5,,,,,,
NULL,4771,NULL,12.4,,,,,,
NULL,2803,NULL,22.5,,,,,,
NULL,5537,NULL,27,,,,,,
NULL,5134,NULL,80.3,,,,,,
NULL,6924,NULL,67.1,,,,,,
NULL,6421,NULL,69.8,,,,,,
NULL,4402,NULL,36.4,,,,,,
NULL,3187,NULL,29.9,,,,,,
NULL,4137,NULL,26.3,,,,,,
NULL,4348,NULL,18.3,,,,,,
NULL,4553,NULL,9.2,,,,,,
NULL,3164,NULL,13.6,,,,,,
NULL,3503,NULL,45.9,,,,,,
NULL,3148,NULL,48,,,,,,
NULL,2905,NULL,11.5,,,,,,
NULL,5092,NULL,11.3,,,,,,
NULL,5879,NULL,9.8,,,,,,
NULL,5168,NULL,35.4,,,,,,
NULL,4169,NULL,15.5,,,,,,
NULL,3161,NULL,11.5,,,,,,
NULL,5648,NULL,5.4,,,,,,
NULL,5503,NULL,6.9,,,,,,
NULL,3729,NULL,18.2,,,,,,
NULL,2460,NULL,17.5,,,,,,
NULL,2029,NULL,5.8,,,,,,
NULL,5523,NULL,10,,,,,,
NULL,2724,NULL,14,,,,,,
NULL,5759,NULL,76,,,,,,
NULL,4596,NULL,12.6,,,,,,
NULL,5134,NULL,16.6,,,,,,
NULL,4418,NULL,19.1,,,,,,
NULL,4418,NULL,7.7,,,,,,
NULL,3465,NULL,12.1,,,,,,
NULL,9705,NULL,6.8,,,,,,
NULL,4263,NULL,14.6,,,,,,
NULL,3905,NULL,13.3,,,,,,
NULL,4805,NULL,13.9,,,,,,
NULL,3939,NULL,4.1,,,,,,
NULL,5089,NULL,9.7,,,,,,
NULL,4292,NULL,10.1,,,,,,
NULL,8481,NULL,11.2,,,,,,
NULL,3489,NULL,12.3,,,,,,
NULL,6088,NULL,5,,,,,,
NULL,3810,NULL,21.3,,,,,,
NULL,3686,NULL,27.3,,,,,,
NULL,2301,NULL,18.6,,,,,,
NULL,6090,NULL,5.9,,,,,,
NULL,3195,NULL,12.5,,,,,,
NULL,5057,NULL,9.7,,,,,,
NULL,3072,NULL,9.3,,,,,,
NULL,4425,NULL,6.9,,,,,,
NULL,4826,NULL,8.3,,,,,,
NULL,5071,NULL,4.9,,,,,,
NULL,5067,NULL,11.3,,,,,,
NULL,6511,NULL,5.4,,,,,,
NULL,4222,NULL,3.3,,,,,,
NULL,2582,NULL,8.3,,,,,,
NULL,3546,NULL,4.6,,,,,,
NULL,3517,NULL,13.5,,,,,,
NULL,3156,NULL,10.7,,,,,,
NULL,2983,NULL,19.2,,,,,,
NULL,3187,NULL,20.8,,,,,,
NULL,3587,NULL,17.2,,,,,,
NULL,4172,NULL,16.2,,,,,,
NULL,4849,NULL,9,,,,,,
NULL,3145,NULL,12.8,,,,,,
NULL,5102,NULL,16.3,,,,,,
NULL,4099,NULL,12.9,,,,,,
NULL,4092,NULL,18.2,,,,,,
NULL,2350,NULL,27.8,,,,,,
NULL,2989,NULL,12.1,,,,,,
NULL,3312,NULL,7.2,,,,,,
NULL,9319,NULL,10.9,,,,,,
NULL,8049,NULL,4.3,,,,,,
NULL,6242,NULL,11.8,,,,,,
NULL,6659,NULL,4.4,,,,,,
NULL,6483,NULL,8,,,,,,
NULL,7914,NULL,10.2,,,,,,
NULL,1110,NULL,3.2,,,,,,
NULL,3735,NULL,21,,,,,,
NULL,6150,NULL,22.1,,,,,,
NULL,5214,NULL,22.3,,,,,,
NULL,2469,NULL,7.7,,,,,,
NULL,5641,NULL,11.7,,,,,,
NULL,3973,NULL,15.7,,,,,,
NULL,6071,NULL,20.4,,,,,,
NULL,4803,NULL,14,,,,,,
NULL,4437,NULL,3.4,,,,,,
NULL,3413,NULL,1.7,,,,,,
NULL,8091,NULL,4.7,,,,,,
NULL,8173,NULL,18.4,,,,,,
NULL,3409,NULL,5.2,,,,,,
NULL,4823,NULL,11.3,,,,,,
NULL,6703,NULL,9.4,,,,,,
NULL,4187,NULL,33.3,,,,,,
NULL,8469,NULL,8.6,,,,,,
NULL,4425,NULL,2,,,,,,
NULL,4417,NULL,5,,,,,,
NULL,7157,NULL,2.3,,,,,,
NULL,2210,NULL,10.8,,,,,,
NULL,6160,NULL,6.8,,,,,,
NULL,4432,NULL,4.9,,,,,,
NULL,5,NULL,0,,,,,,
NULL,5646,NULL,7.9,,,,,,
NULL,3474,NULL,21.9,,,,,,
NULL,2912,NULL,18.3,,,,,,
NULL,3617,NULL,15.3,,,,,,
NULL,5339,NULL,13.6,,,,,,
NULL,7300,NULL,11.4,,,,,,
NULL,6047,NULL,11.2,,,,,,
NULL,6229,NULL,14,,,,,,
NULL,2627,NULL,12.6,,,,,,
NULL,3840,NULL,24.2,,,,,,
NULL,3347,NULL,19.4,,,,,,
NULL,2406,NULL,20.6,,,,,,
NULL,7318,NULL,6.1,,,,,,
NULL,4698,NULL,15.2,,,,,,
NULL,4877,NULL,19.3,,,,,,
NULL,3354,NULL,15.6,,,,,,
NULL,3560,NULL,17.7,,,,,,
NULL,2975,NULL,16.3,,,,,,
NULL,2076,NULL,19.8,,,,,,
NULL,3426,NULL,32.4,,,,,,
NULL,2456,NULL,16.7,,,,,,
NULL,2716,NULL,22.1,,,,,,
NULL,2252,NULL,55.8,,,,,,
NULL,1660,NULL,25.7,,,,,,
NULL,2072,NULL,34.3,,,,,,
NULL,1573,NULL,21.4,,,,,,
NULL,1678,NULL,7.2,,,,,,
NULL,1311,NULL,26.2,,,,,,
NULL,2913,NULL,15.5,,,,,,
NULL,4569,NULL,20.9,,,,,,
NULL,2182,NULL,2.9,,,,,,
NULL,2464,NULL,14.5,,,,,,
NULL,3348,NULL,17.1,,,,,,
NULL,3037,NULL,35.4,,,,,,
NULL,2323,NULL,2.2,,,,,,
NULL,1665,NULL,37.8,,,,,,
NULL,1115,NULL,32.3,,,,,,
NULL,1775,NULL,68.5,,,,,,
NULL,1194,NULL,54.5,,,,,,
NULL,3115,NULL,28.4,,,,,,
NULL,1566,NULL,36.1,,,,,,
NULL,2989,NULL,36.9,,,,,,
NULL,2129,NULL,23,,,,,,
NULL,3213,NULL,30.4,,,,,,
NULL,1926,NULL,64.6,,,,,,
NULL,2390,NULL,24,,,,,,
NULL,1170,NULL,33.7,,,,,,
NULL,1685,NULL,28.8,,,,,,
NULL,3665,NULL,30.4,,,,,,
NULL,4935,NULL,7,,,,,,
NULL,2967,NULL,18.5,,,,,,
NULL,3709,NULL,27.6,,,,,,
NULL,2811,NULL,23.3,,,,,,
NULL,2935,NULL,23.1,,,,,,
NULL,5274,NULL,20.9,,,,,,
NULL,5746,NULL,20.3,,,,,,
NULL,3287,NULL,14.2,,,,,,
NULL,2927,NULL,10,,,,,,
NULL,4138,NULL,19.3,,,,,,
NULL,3720,NULL,16.5,,,,,,
NULL,4660,NULL,11.4,,,,,,
NULL,7754,NULL,5.7,,,,,,
NULL,6434,NULL,6.4,,,,,,
NULL,4611,NULL,19.9,,,,,,
NULL,807,NULL,36.8,,,,,,
NULL,8050,NULL,50.4,,,,,,
NULL,5817,NULL,27.6,,,,,,
NULL,6522,NULL,4.2,,,,,,
NULL,6098,NULL,14.2,,,,,,
NULL,2427,NULL,3.2,,,,,,
NULL,4389,NULL,2.7,,,,,,
NULL,2879,NULL,2.3,,,,,,
NULL,5924,NULL,10.4,,,,,,
NULL,6886,NULL,2.6,,,,,,
NULL,3528,NULL,0.5,,,,,,
NULL,5172,NULL,3.2,,,,,,
NULL,3925,NULL,16.7,,,,,,
NULL,1866,NULL,13.3,,,,,,
NULL,1598,NULL,8.1,,,,,,
NULL,3007,NULL,14.2,,,,,,
NULL,4953,NULL,15.7,,,,,,
NULL,7911,NULL,4.1,,,,,,
NULL,7340,NULL,6.3,,,,,,
NULL,4049,NULL,7.8,,,,,,
NULL,7854,NULL,8.1,,,,,,
NULL,1459,NULL,2.7,,,,,,
NULL,6544,NULL,10.4,,,,,,
NULL,3917,NULL,9.5,,,,,,
NULL,3668,NULL,11.6,,,,,,
NULL,1909,NULL,3,,,,,,
NULL,4383,NULL,14.7,,,,,,
NULL,3992,NULL,30.8,,,,,,
NULL,4571,NULL,17.3,,,,,,
NULL,5496,NULL,12.8,,,,,,
NULL,5739,NULL,8,,,,,,
NULL,5663,NULL,12.6,,,,,,
NULL,4908,NULL,7.1,,,,,,
NULL,2999,NULL,22.2,,,,,,
NULL,4365,NULL,19.2,,,,,,
NULL,3477,NULL,22.5,,,,,,
NULL,3266,NULL,15.7,,,,,,
NULL,6478,NULL,5.5,,,,,,
NULL,4950,NULL,4.9,,,,,,
NULL,7643,NULL,6.2,,,,,,
NULL,3305,NULL,10,,,,,,
NULL,3307,NULL,15.6,,,,,,
NULL,3763,NULL,16.9,,,,,,
NULL,3565,NULL,21.1,,,,,,
NULL,2035,NULL,11.9,,,,,,
NULL,3755,NULL,18.3,,,,,,
NULL,3648,NULL,6,,,,,,
NULL,3980,NULL,14,,,,,,
NULL,3762,NULL,9.4,,,,,,
NULL,2229,NULL,5.6,,,,,,
NULL,3809,NULL,12.9,,,,,,
NULL,2974,NULL,6.1,,,,,,
NULL,3378,NULL,11.4,,,,,,
NULL,5180,NULL,18.2,,,,,,
NULL,4902,NULL,11.2,,,,,,
NULL,4358,NULL,8.7,,,,,,
NULL,5612,NULL,1.5,,,,,,
NULL,5745,NULL,14.4,,,,,,
NULL,2451,NULL,7.6,,,,,,
NULL,4414,NULL,21.6,,,,,,
NULL,2788,NULL,20.3,,,,,,
NULL,2836,NULL,15.8,,,,,,
NULL,1925,NULL,15.6,,,,,,
NULL,3191,NULL,11.3,,,,,,
NULL,4486,NULL,35.8,,,,,,
NULL,3086,NULL,21.9,,,,,,
NULL,1852,NULL,16.4,,,,,,
NULL,1416,NULL,11.1,,,,,,
NULL,3109,NULL,9.9,,,,,,
NULL,3078,NULL,16.1,,,,,,
NULL,4848,NULL,11.5,,,,,,
NULL,3439,NULL,10.5,,,,,,
NULL,4184,NULL,26.6,,,,,,
NULL,6302,NULL,12.4,,,,,,
NULL,11004,NULL,7.3,,,,,,
NULL,6786,NULL,34.5,,,,,,
NULL,3540,NULL,18.5,,,,,,
NULL,3968,NULL,10.9,,,,,,
NULL,3095,NULL,24,,,,,,
NULL,4931,NULL,4.2,,,,,,
NULL,4517,NULL,22,,,,,,
NULL,2992,NULL,60.4,,,,,,
NULL,6310,NULL,76.1,,,,,,
NULL,4486,NULL,78.2,,,,,,
NULL,5849,NULL,6.2,,,,,,
NULL,4894,NULL,9.4,,,,,,
NULL,8155,NULL,25.8,,,,,,
NULL,12230,NULL,32.3,,,,,,
NULL,3365,NULL,82,,,,,,
NULL,6797,NULL,0,,,,,,
NULL,2021,NULL,43.5,,,,,,
NULL,4772,NULL,7.4,,,,,,
NULL,4561,NULL,4,,,,,,
NULL,7161,NULL,5.9,,,,,,
NULL,3865,NULL,5.4,,,,,,
NULL,4390,NULL,26,,,,,,
NULL,2817,NULL,12.4,,,,,,
NULL,3611,NULL,8.5,,,,,,
NULL,6739,NULL,7.2,,,,,,
NULL,4376,NULL,10.5,,,,,,
NULL,3140,NULL,6.5,,,,,,
NULL,1928,NULL,26,,,,,,
NULL,7724,NULL,6.1,,,,,,
NULL,2224,NULL,9.6,,,,,,
NULL,4248,NULL,18.8,,,,,,
NULL,2360,NULL,13.5,,,,,,
NULL,2106,NULL,9.1,,,,,,
NULL,1973,NULL,14.4,,,,,,
NULL,2844,NULL,20,,,,,,
NULL,5944,NULL,25.3,,,,,,
NULL,3812,NULL,36.7,,,,,,
NULL,2468,NULL,45.8,,,,,,
NULL,1894,NULL,30.8,,,,,,
NULL,2038,NULL,52.7,,,,,,
NULL,2279,NULL,47,,,,,,
NULL,2062,NULL,32.3,,,,,,
NULL,2137,NULL,31.6,,,,,,
NULL,648,NULL,17.6,,,,,,
NULL,1323,NULL,34.2,,,,,,
NULL,1177,NULL,35.3,,,,,,
NULL,2303,NULL,29.4,,,,,,
NULL,2575,NULL,30.8,,,,,,
NULL,3065,NULL,27.4,,,,,,
NULL,2014,NULL,36.6,,,,,,
NULL,3151,NULL,41.2,,,,,,
NULL,2447,NULL,22.3,,,,,,
NULL,1017,NULL,21,,,,,,
NULL,4831,NULL,18.8,,,,,,
NULL,2604,NULL,19.2,,,,,,
NULL,4050,NULL,24.1,,,,,,
NULL,3877,NULL,25.1,,,,,,
NULL,2879,NULL,9.9,,,,,,
